Title,Link,Article
"Cow cuddling, flying with miniature horses part of expanding use of support animals",https://abcnews.go.com/US/cow-cuddling-flying-miniature-horses-part-rapidly-expanding/story?id=67473964,"
Abrea Hensley and her miniature therapy horse, Flirty, are quite the sight. Whether at the grocery store or in the park, Flirty attracts a lot of attention.

""Going out with Flirty is definitely one of the most interesting parts of my life at this point,"" said Hensley. ""I get a lot of questions.""

This year, the duo even took a flight together after the Federal Aviation Administration cleared miniature service horses to fly.

""It was the first time Flirty had ever flown,"" Hensley told ABC News. ""Everybody at the airport was really nice and really welcoming and helpful. The experience itself was really and truly one of the most freeing experiences I’ve had recently.""

But don’t expect to run into Flirty on a plane anytime soon; Hensley doesn’t plan on making a habit with her flying horse. ""It’s not something I plan on doing a lot, just because it is a lot to ask of Flirty,"" she said.

Watch the full story on ""Nightline"" tonight at 12:35 a.m. ET on ABC.
Hensley said she battled post-traumatic stress disorder and severe anxiety for years before her care team suggested a service animal might help her symptoms.

""I [am] allergic to dogs so I couldn’t get a service dog,"" she said, ""Miniature horses are the only alternative to dogs that are allowed under the ADA [Americans with Disabilities Act].""
That was two and a half years ago, and now Flirty goes everywhere with Hensley. ""We just immediately had a connection that you don't find very often with an animal. You know it's kind of a once-in-a-lifetime type bond that we have,"" Hensley said.

Flirty assists Hensley in a multitude of ways: ""Before I actually have an anxiety attack she can predict based on my rising heart rate and cortisol levels that an anxiety attack is going to happen. She also helps me to get through them faster. She will sit there and nudge me and lick me until I start to calm down.""
Hensley also has some mobility issues so Flirty ""assists me with some walking ... as well,"" she said.

The use of service animals has expanded over the years. Once reserved for the vision and hearing impaired, service animals are now commonly seen on college campuses to provide stress relief during exams, in courtrooms to assist children during difficult testimonies and by the sides of veterans who experience PTSD.

A service horse is a natural choice for some.

""There are a number of reasons that somebody might choose a service horse besides just dog allergies,"" Hensley said. ""Horses are much better suited for mobility assistance … [and] there is also the issue of the lifespan. A miniature horse will live to be approximately 35 years old, so that's about the lifespan of two to three service dogs. So that's a huge advantage there.""
ABC News chief medical correspondent Dr. Jen Ashton, said there is a difference between service animals and emotional support animals.

""Generally, when we hear the word service animal or service dog, those are specifically trained animals to carry out a very specific task for a specific problem,"" she said. ""When you talk about just an emotional support animal, that's usually an animal for whom a relationship exists with that person and the presence of that animal is soothing and comforting for that person.""

Ashton addied, ""Anyone who owns a pet knows how soothing and calming a pet [can] be.""

The use of ""comfort"" animals on flights has skyrocketed lately. United Airlines saw a 77% increase from 2016 to 2017, and Delta has seen its numbers double in the recent past. Most of these emotional support animals are dogs, but other ponies may soon join Flirty in the ranks of flying horses after the recent FAA rule change.
Some say, however, that the allowances have gone too far. Last year a woman was banned from a flight after she tried to bring her emotional support peacock on the plane, and many airlines have weight and breed restrictions.

""Unfortunately, I think the influx of all kinds of animals on planes and public transportation in general has possibly swung the pendulum a little bit too far,"" said Ashton. ""Just because a physician or health professional can certify a person as potentially benefiting from an animal is very different than going through the often very rigorous steps, selection and training process that many people who have service animals or support animals have to go through.""

In upstate New York, a different kind of emotional support animal is providing moving experiences for many visitors to Mountain Horse Farm, home to Bella and Bonnie the comfort cows.
Suzanne Vullers and her husband, Rudi, own and operate Mountain Horse Farm, in Naples, New York, which doubles as a bed and breakfast and spa. But many guests come here for one specific service that’s generated a lot of buzz: cow cuddling.

""It naturally relaxes you,"" said Suzanne Vullers. ""A lot of people are looking for mindfulness. They’re looking for ways to calm down their head and their body. When you are with a large animal like that, they command your presence. ... There's no way you can be somewhere else when you're with them because they're so big. And that creates a natural mindfulness.""

It's a practice Vullers said hails from her native Netherlands called ""koe knuffelen,"" which translates to ""cow hugging,"" and it’s meant to get people back in touch with nature.

""Touching a living being kind of relaxes you and it's very similar to you getting a massage,"" she said. ""The benefits are very similar as well.""
When visitors come to the farm they are led out to the pasture to meet the animals while they relax in the shade. Then the cuddling commences. Suzanne said seeing people lie down next to her animals is ""her favorite moment"" of the experience.

""It makes you go so quiet, and it’s so relaxing, and it’s such a joy that they want to connect with you in that way,"" she said.

Sheryl and Brandon Hertel, from Buffalo, New York, visited Mountain Horse farm late last summer. They came to celebrate Sheryl’s birthday.

""I thought she was kidding at first,"" Brandon Hertel said of his wife. ""She wants to pet the cows.""

""I just hope they like me,"" said Sheryl Hertel. ""As weird as that sounds!""
The duo set out with Vullers, entering the pasture as Bonnie and Bella relaxed. Vullers instructed the couple on how to sit with the cow so that her head would lay in their laps.

The session was a success.

""It was amazing,"" said Sheryl Hertel. ""Everything I thought it would be ... you felt like they could actually understand you. ... My heart was ready to explode. I loved it.""

""It was surprisingly relaxing,"" added her husband. ""You’d think interacting with a big animal wouldn’t be relaxing, but it is shockingly relaxing.""

For some, it’s about more than a stress-free afternoon. Hensley said her connection to Flirty saved her life.

""My treatment team was very concerned that I wouldn't live more than a year or two without having a service animal,"" she said. ""So because of Flirty I am still here. I am still able to go out and function in society. And she's just been a huge lifesaver and complete life changer for me. I'm very grateful to have her."" "
Female crane operator’s ‘very dangerous’ life in the sky,https://abcnews.go.com/US/women-make-great-crane-operators-west-coasts-female/story?id=66823336,"
Sitting on her perch 160 feet above the Port of Los Angeles, Maria Adame gently maneuvers her crane as she offloads containers weighing over 50,000 pounds, full of everyday goods that just made the trek across the Pacific Ocean.

""Everybody looks so small down there,"" Adame said. ""You feel closer to God.""
Adame, the West Coast's only female crane instructor and a longshoreman, has been working in the ports since the age of 22 when she was a single mother of two.

""I used to walk there with my baby in the stroller. I went for six months straight every day,"" she said.
Back then, part-time employees would put their driver's licenses in a box, hoping their names would be called for the day.

""They'd shake it up and if they pulled your driver's license, then you know, you were picked to go to work,"" Adame said. ""My first job was a forklift job.""

Adame remembers the struggle of being only one of a few women on the waterfront. ""It was almost like 'don't tell me I can't, because I will,'"" adding, ""You're up against quite a bit. You have to learn how to not just be physically strong because there was a lot of labor involved you know, just the mental part of it.""
A longshoreman's main job is to load and unload the cargo ships that are bringing in electronics, airplane parts, clothes and other household goods from all over the world. They work in a variety of roles on the docks from forklift operator to driver to crane operator.

The Port of Los Angeles and Long Beach, where Adame works, are two of the busiest container ports in the U.S., moving about 9.5 million containers in 2018.
The job is not for the faint of heart. ""If you get hurt down here, you're going to lose. Probably lose a limb or you could possibly lose your life,"" Adame warned. And ""not really small injuries, usually pretty big,"" she explained.

She credits her male colleagues for helping her get where she is today. ""I got really lucky, the partner that they set me up with was very kind to me and he taught me how to operate the machine.""

However, Adame believes women have the magic touch.
""I don't know if it's because we are good at multitasking or we're mothers and we just know how to do these things ... women, we make great, great crane operators.""

When looking back, Adame said it brings tears to her eyes to see how far she's come but recognizes the struggle was worth it.

""It's a big accomplishment to be able to climb the ladder and make it,"" she said.

Watch Adame’s episode above as part of the ABC News digital video series, “Trailblazers @ Work.
"
Northeast digs out from monster storm: 3 states have over 2 feet of snow,https://abcnews.go.com/US/noreaster-moves-storms-move-california/story?id=67458554,"
The Northeast is digging out from a monster nor'easter that dumped over two feet of snow onto towns in New York, Massachusetts and Vermont.

Schaghticoke, New York, and Fitchburg, Massachusetts, are each buried under 27 inches of snow.

Woodford, Vermont, saw 26 inches while East Hawley, Massachusetts, recorded 24 inches.
Public schools were closed in Boston Tuesday as 5.9 inches of snow buried the city streets.Thank you to all our @BPSCustodians braving the winter conditions to make sure students and staff are safe when they return to school tomorrow! https://t.co/yqAAEQu9eN
While most people are staying inside, Pam Hickey took her three dogs to play in the fresh snow in a Boston park.

""It's great to get out here and get some fresh air and run around,"" she said. ""It's magical. It's so beautiful.""John Singleton Copley overlooking a snowy Copley Plaza #WCVB pic.twitter.com/P2kh5G9oux
Massachusetts Gov. Charlie Baker asked residents commuting in the eastern part of the state Tuesday to build-in extra time and consider public transportation.#MAtraffic: #MAsnow crews at 8am total 2,795 as snow response continues and roads remain wet to slush, snow-covered. #DontCrowdThePlow pic.twitter.com/cs1bB1pBg4
State police in Massachusetts and New Hampshire also reminded drivers to remove snow and ice from their cars before hitting the road.And so it begins..... 🤦🏻‍♂️. #ClearSnowBeforeYouGo! pic.twitter.com/gvcHM1tJm5All snow & ice must be removed from your vehicle before driving.🚫❄️🚗Failure to comply with this is punishable under NH RSA 265:79-b. #jessicaslaw #safetyfirst #clearthesnowbeforeyougo #takethetimeorpaythefine pic.twitter.com/fRQHbhGbAe
Before moving into New England, this nor'easter first struck New York state on Monday.

Albany, New York, is covered in 22.6 inches of snow -- the biggest snowstorm there since 1993.
By Tuesday night the storm will move into Canada, leaving lingering snow in Maine.

Behind this nor'easter will be some lake effect snow along the Great Lakes Wednesday and Thursday. Areas south of Buffalo could get three to six inches of snow."
Ford recalls big pickups; tailgates can open unexpectedly,https://abcnews.go.com/US/wireStory/ford-recalls-big-pickups-tailgates-open-unexpectedly-67544099,"
Ford Motor Co. is recalling nearly 262,000 heavy-duty pickup trucks in the U.S. and Canada because the tailgates can open unexpectedly.
The recall covers F-250, F-350 and F-450 trucks from the 2017 through 2019 model years. All the trucks have electric tailgate latch release switches in the tailgate handle.
Ford says water can get into the electrical wiring and cause a short circuit, activating the switches and releasing the latches. That could allow loose cargo to fall onto the road.
The company says it has no reports of crashes or injuries. Trucks with mechanical tailgate latches are not affected.
Dealers will fix the tailgate frame wiring harnesses and install a new tailgate handle release switch. Owners will be notified by mail during the week of Jan. 20."
4 shooting incidents happened on military bases in the US in 2019,https://abcnews.go.com/US/shooting-incidents-occurred-military-bases-us-2019/story?id=67543975,"
For the second time this week, a military base in the United States faced an active shooter incident. The latest on Friday in Pensacola, Florida, has left four people, including the shooter, dead.

The Friday shooting marked the fourth shooting incident to occur on a military base in the U.S. in 2019, according to news reports.
On New Year's Day, 20-year-old Lance Cpl. Riley Kuznia was killed by another on-duty Marine at the Washington, D.C., Marine Barracks.
Lance Cpl. Andrew M. Johnson was charged with murder in the shooting, which was originally classified as a death investigation rather than homicide, meaning it may have been an accident. A redacted copy of the charge sheets, obtained by Task & Purpose, said Johnson jokingly pointed his pistol at Kuznia's head and pulled the trigger, showing ""wanton disregard for human life."" Johnson entered a not guilty plea and his case is still pending.
At the Naval Air Station Oceana in Virginia Beach, Virginia, on April 5, 2019, a 25-year-old male Navy sailor was killed by base security after shooting a female sailor in the parking lot. The woman was taken to the hospital for non-life threatening injuries.

Navy police reported the scene as an active shooting incident and it was later deemed a ""domestic"" incident, according to Navy Times.
A 22-year-old active duty sailor killed two people and injured another on Dec. 4, 2019 at the Pearl Harbor Naval Shipyard near Honolulu, Hawaii, according to authorities.

The shooter opened fire on shipyard personnel with his M4 service rifle and then used his M9 service pistol to shoot and kill himself, an official said.
An active shooter was reported at theNaval Air Station in Pensacola, Florida, on Dec. 6, 2019. Four people, including the suspected shooter, were killed.
In the U.S. between 2000 and 2018, there were 277 active shooter incidents -- ""an individual actively engaged in killing or attempting to kill people in a populated area"" -- identified by the FBI. In total, 2,430 people were either killed or injured.

Seven of those active shooter incidents were on military property.

ABC News' Elizabeth McLaughlin contributed to this report."
"Woman, dog rescued from sinking car after she crashed it into 'dark murky' water",https://abcnews.go.com/US/woman-dog-rescued-sinking-car-crashed-dark-murky/story?id=67489833,"
A woman and her dog were saved in a ""heroic rescue"" after she crashed her car into a body of water in Florida, officials said.

The woman, whom police did not identify, was pulled from the sinking vehicle after a sergeant with the Martin County Sheriff's Office punched out her window, according to a statement from the sheriff's office.

Officials said she crashed into a ""dark murky"" body of water in Indiantown on Tuesday.
Officers jumped back into the water after the woman said her dog was still in the car.
Thankfully, police said, they also were able to rescue the dog, which wasn't injured.
The woman was taken to a local hospital for observation.
The Martin County Sheriff's Office described the rescue as ""an amazing job."""
"Missing college student died from gunshot wound, authorities say",https://abcnews.go.com/US/aniah-blanchard-stepdaughter-ufc-fighter-died-gunshot-wound/story?id=67448148,"
Investigators have determined that Aniah Blanchard, the 19-year-old stepdaughter of UFC heavyweight fighter Walt Harris who disappeared in October, died of a gunshot wound.

Lee County District Attorney Brandon Hughes did not elaborate on where Blanchard was shot but told reporters in a news conference Monday that her manner of death was ruled a homicide by the medical examiner.
Blanchard was last seen at a convenience store in Auburn, Alabama, on Oct. 23. Ibraheem Yazeed, 29, has been charged with capital murder in Blanchard's death, Hughes said, adding that the state plans to seek the death penalty.

Yazeed was seen on surveillance video inside the convenience store at the same time as Blanchard, and a witness outside the store saw him force Blanchard into her her black 2017 Honda CRV, according to charging documents.

He was arrested on Nov. 7 in Escambia County, Florida, and was initially charged with kidnapping in the first degree, a designation that includes the intent to inflict physical injury.
Blanchard's remains were found in a wooded area in Macon County, Alabama, about 40 miles east of the convenience store, on Nov. 25. Her car, which had blood evidence ""indicative of someone suffering a life-threatening injury,"" was found abandoned at an apartment complex in Montgomery, Alabama, about 50 miles away from the convenience store. The blood was later determined to be Blanchard's.
Two other people have been arrested in Blanchard's disappearance.
Antwain ""Squirmy"" Fisher, 35, was arrested on Nov. 22 and charged with first-degree kidnapping. He is accused of ""providing transportation to Yazeed, and disposing of evidence,"" according to a charging affidavit.

David Johnson Jr. was arrested in Montgomery, Alabama, on Nov. 25 and charged with hindering the prosecution in Blanchard's disappearance. Yazeed was allegedly at Johnson Jr.'s home Nov. 7 before he left for Florida, ABC Birmingham affiliate WBMA reported, citing court documents. Authorities allege that Johnson Jr. knew that Yazeed was wanted by police at the time.
Yazeed is the ""lone person"" responsible in Blanchard's murder, Hughes said, promising that while justice for Blanchard would ""not be swift,"" it would ""be thorough.""

""This case has absolutely shaken this community to its core, he said.
Harris took to Instagram last week to describe the ""unbearable"" pain he felt after losing his stepdaughter.

""Right now nothing makes sense and I’m so lost,"" Harris wrote. ""I just want you back."""
Passenger stung by scorpion on United flight,https://abcnews.go.com/US/passenger-stung-scorpion-united-flight-san-francisco-atlanta/story?id=67580260,"
A passenger aboard a United Airlines flight was treated upon landing after being stung on the plane, according to the airline.

The passenger was traveling on flight 1554 from San Francisco to Atlanta on Thursday, United spokeswoman Natalie Noonan said in a statement. The flight crew consulted with a MedLink physician on the ground to provide medical guidance while still in the air, and the passenger was transported to a local hospital upon landing in Atlanta, Noonan said.
A scorpion was responsible for the sting, TMZ reported -- and included a photo of the offending arachnid.
The woman was stung after the scorpion crawled up her pant leg, TMZ reported. It was later caught by flight attendants, according to the outlet.
It is unclear how the scorpion got onto the plane, which had flown in from Washington, D.C. earlier that day, according to online flight records.
The airline has been in contact with the passenger ""to ensure her well-being,"" Noonan said.
In 2017, a passenger was stung by a scorpion on a United Flight from Houston to Calgary. The sting was not life-threatening, physicians concluded. "
Student in shooting 'tired of being picked on'',https://abcnews.go.com/US/wireStory/student-accused-shooting-tired-picked-67609344,"
A Wisconsin teenager who was shot by a police officer after he allegedly pointed a pellet gun at another student's head says he was “tired of being picked on,"" according to criminal charges filed Monday,
Tyrone Smith, 18, was charged as an adult with several charges, including second-degree recklessly endangering safety,' obstructing an officer, disorderly conduct and dangerous weapons on school premises. 
Smith was 17 when authorities say he         pointed the pellet gun at another student's head at Waukesha South High School last week. A school resource officer helped clear students out of the classroom. A Waukesha police officer entered the room and shot Smith. Police say Smith pointed the gun at officers.
According to the complaint, Waukesha Police Officer Brady Esser, an 11-year veteran, told Smith: “I need you to take your hands out of your pockets very slowly with nothing in your hands, OK man?"" Esser fired three shots, striking Smith. No other shots were fired.
Esser told a detective he had ordered Smith to remove his hands slowly from his sweatshirt pocket with nothing in his hands, but Smith removed his hands quickly and had a gun in his hands, according to the complaint.
“Sgt. Esser stated he feared for his life and was forced to shoot,"" the complaint said.
According to the complaint, Smith denied bringing guns to school before that day and told investigators he was “tired of being picked on by other students."" Smith said he wanted to scare students who had picked on him — or might pick on him in the future — and that “other kids would hear about this and be scared,"" the complaint said.
“Smith concluded by saying that he was sorry, and he knew it was wrong to bring a gun to school and he would not do it again,” the complaint said.
Smith is eligible for a public defender, and an attorney has not been appointed for him yet. He is due back in court Dec. 17.
The day after the Waukesha school shooting, Oshkosh West High School Resource Officer Mike Wissink shot and wounded a 16-year-old student Dec. 3         after the boy stabbed him in his office. Wissink was released from the hospital on Monday and received a police escort to the school, where WLUK-TV         reports he was met with cheers from students and residents. No charges have been filed in that case."
Saudi gunman tweeted against US before shooting,https://abcnews.go.com/US/wireStory/saudi-gunman-tweeted-us-naval-base-shooting-67599774,"
The Saudi gunman who killed three people at the Pensacola naval base had apparently gone on Twitter shortly before the shooting to blast U.S. support of Israel and accuse America of being anti-Muslim, a U.S. official said Sunday as the FBI confirmed it is operating on the assumption the attack was an act of terrorism.
Investigators are also trying to establish whether the killer, 2nd Lt. Mohammed Alshamrani, 21, of the Royal Saudi Air Force, acted alone or was part of a larger plot.
Alshamrani, who was killed by a sheriff's deputy during the rampage at a classroom building Friday, was undergoing flight training at Pensacola, where members of foreign militaries routinely receive instruction.
“We are, as we do in most active-shooter investigations, work with the presumption that this was an act of terrorism,” said Rachel J. Rojas, the special agent in charge of the FBI’s office in Jacksonville.
Authorities believe the gunman made social media posts criticizing the U.S. under a user handle similar to his name, but federal law enforcement officials are investigating whether he authored the words or just posted them, said the official, who was not authorized to discuss the matter publicly and spoke to The Associated Press on condition of anonymity.
Also, investigators believe the gunman visited New York City, including Rockefeller Center, days before the shooting and are working to determine the purpose of the trip, the official said.
All foreign students at the Pensacola base have been accounted for, no arrests have been made, and the community is under no immediate threat, Rojas said at a news conference. A Saudi commanding officer has ordered all students from the country to remain at one location at the base, authorities said.
“There are a number of Saudi students who are close to the shooter and continue to cooperate in this investigation,"" Rojas said. “The Saudi government has pledged to fully cooperate with our investigation.”
Florida Gov. Ron DeSantis said the investigation was proceeding under “the presumption that this was an act of terrorism""and he called for better vetting of foreigners allowed into the U.S. for training on American bases.
Speaking at a news conference Sunday afternoon, DeSantis also said the gunman had a social media trail and a “deep-seated hatred of the United States.” 
He said he thought such an attack could have been prevented with better vetting.
“You have to take precautions"" to protect the nation, DeSantis said.
“To have this individual be able to take out three of our sailors, to me that’s unacceptable,"" the governor added.
Earlier in the week of the shooting, Alshamrani hosted a dinner party where he and three others watched videos of mass shootings, another U.S. official told the AP on Saturday.
Alshamrani used a Glock 9 mm weapon that had been purchased legally in Florida, Rojas said. DeSantis questioned whether foreigners should continue to be allowed under federal law to buy guns in the U.S. and called it a “federal loophole.”
Republican DeSantis said he supports that the Second Amendment but that it ""does not apply to Saudi Arabians.” 
Family members and others identified         the three dead  as Joshua Kaleb Watson, a 23-year-old graduate of the U.S. Naval Academy; Airman Mohammed Sameh Haitham, 19, of St. Petersburg, Florida, who joined the Navy after graduating from high school last year; and Airman Apprentice Cameron Scott Walters, 21, of Richmond Hill, Georgia.
The official who spoke Saturday said one of the three students who attended the dinner party hosted by the attacker recorded video outside the classroom building while the shooting was taking place. Two other Saudi students watched from a car, the official said.
In a statement, the FBI confirmed Sunday that it had obtained base surveillance videos as well as cellphone footage taken by a bystander outside the building, and had also interviewed that person.
Rojas would not directly answer when asked whether other students knew about the attack beforehand or whether there was anything ""nefarious"" about the making of the video. She said that a lot of information needs to be confirmed by investigators and that she did not want to contribute to “misinformation” circulating about the case.
Rojas said federal authorities are focused on questioning the gunman's friends, classmates and other associates. ""Our main goal is to confirm if he acted alone or was he part of a larger network,"" she said.
President Donald Trump's national security adviser, Robert O'Brien, said on CBS' “”Face the Nation"" that the shooting looked like “terrorism or akin to terrorism."" But he cautioned that the FBI was still investigating.
“Look, to me it appears to be a terrorist attack,"" he said. “I don't want prejudge the investigation, but it appears that this may be someone that was radicalized."" O'Brien said he did not see evidence so far of a “broader plot.”
The U.S. has long had a robust training program for Saudis, providing assistance in the U.S. and in the kingdom. More than 850 Saudis are in the United States for various training activities. They are among more than 5,000 foreign students from 153 countries in the U.S. going through military training.
Foreigners allowed into the U.S. for military training are subject to background checks to weed out security risks.
“This has been done for many decades,” Trump said on Saturday. “I guess we're going to have to look into the whole procedure. We'll start that immediately.""
Saudi Arabia’s government so far has not commented on a possible motive for the shooting, nor offered any information about the promised investigation.
Meanwhile, the daily Saudi newspaper Okaz published an interview with Othman Alshamrani, a man it described as an extended family member of the shooting suspect from his hometown in the kingdom’s Asir province. “This individual act does not represent us, nor his family nor his tribe,” the relative said, adding that the slain man was from a family with members who have well served their nation in military posts. 
———
Balsamo reported from Washington. Associated Press reporters Lolita Baldor, Ben Fox, and Robert Burns in Washington; Jon Gambrell and Aya Batrawy in Dubai; Bobby Caina Calvan in Tallahassee, Florida; and Tamara Lush in Tampa, Florida, contributed to this report. 
———
This story has been corrected to restore dropped words in Florida Gov. Ron DeSantis' quote."
'Start Here': Trump in London for NATO meetings and SCOTUS weighs gun rights case,https://abcnews.go.com/US/start-here-trump-blasts-impeachment-hearing-nato-trip-scotus/story?id=67348268,"
It's Tuesday, Dec. 3, 2019. Let's start here.

1. NATO's 70th

President Donald Trump is in London for meetings with America's NATO allies to commemorate the military alliance's 70th anniversary as House Democrats move at full speed in the impeachment inquiry.

Before departing for the trip, Trump told reporters the White House wouldn't participate in the House Judiciary Committee's public hearing on Wednesday and blasted Democrats for the timing ""because the whole thing is a hoax.""Just landed in the United Kingdom, heading to London for NATO meetings tomorrow. Prior to landing I read the Republicans Report on the Impeachment Hoax. Great job! Radical Left has NO CASE. Read the Transcripts. Shouldn’t even be allowed. Can we go to Supreme Court to stop?
ABC News White House Correspondent Karen Travers joins ""Start Here"" from London today, ""[Trump] doesn't like that there could be what they call the split screen: the president meeting with world leaders and House Democrats back in Washington debating what the threshold and the constitutional framework for an impeachment.""

2. 'What's left of this case?'

The Supreme Court heard oral arguments in its first gun rights case in nearly a decade on Monday regarding a challenge to a New York City law that has since been rescinded.

Some of the justices questioned whether there was still a case at all, according to ABC News Senior Washington Reporter Devin Dwyer: ""Justice Ruth Bader Ginsburg, who was just last month hospitalized for several days, was back leading the charge, asked the first question out of the gate, said, 'What's left of this case?'""
3. Chicago top cop out

Chicago Mayor Lori Lightfoot fired retiring Police Superintendent Eddie Johnson on Monday, citing ""conduct that is not only unbecoming but demonstrated a series of ethical lapses and flawed decision-making.""

She said her decision came after reviewing video evidence and an internal investigation into the night Johnson was found asleep behind the wheel of his parked vehicle at a stop sign one weeknight in October.

Johnson originally blamed problems with his medication, but he later admitted to having ""a couple of drinks"" before he was discovered by officers. Lightfoot said Monday that he ""intentionally lied to me several times"" about the narrative. Johnson had not commented on his dismissal as of Monday night.

""There was clearly something in that video or in that inspector general's report that showed to her that he was no longer the guy for the job,"" ABC News' Ryan Burrow in Chicago tells the podcast.
""Start Here,"" ABC News' flagship podcast, offers a straightforward look at the day's top stories in 20 minutes. Listen for free every weekday on Apple Podcasts, Google Podcasts, iHeartRadio, Spotify, Stitcher, TuneIn or the ABC News app. Follow @StartHereABC on Twitter, Facebook and Instagram for exclusive content and show updates.
Elsewhere:

'Urinary tract infection': Former President Jimmy Carter is back in the hospital, one of many recent stays for the 95-year-old Democrat.

'Gross negligence': Nashville police are investigating a privately operated juvenile detention center where four teens, including two accused of murder, were able to escape through the front door, police said Monday.

'Bureaucratic process': The Trump administration has released $105 million in military aid to Lebanon, a senior administration official said Monday night, after the assistance had been held up for months with no explanation.

'Ideal city souvenir': Online retailer Amazon has pulled a range of macabre holiday ornaments featuring images of the Auschwitz death camp posted by sellers on its platform.

From our friends at FiveThirtyEight:

'The winnowing continues with Steve Bullock and Joe Sestak': After the number of major presidential candidates peaked at 24 in early July, there are now “only” 16 candidates remaining and Democrats have fewer presidential candidates than Republicans did at the height of the 2016 primary.

Doff your cap:

Sitting on her perch 160 feet above the Port of Los Angeles, Maria Adame gently maneuvers her crane as she offloads containers weighing over 50,000 pounds, full of everyday goods that just made the trek across the Pacific Ocean.

""Everybody looks so small down there,"" Adame said. ""You feel closer to God.""
Adame, the West Coast's only female crane instructor and a longshoreman, has been working in the ports since the age of 22 when she was a single mother of two.

""I used to walk there with my baby in the stroller. I went for six months straight every day,"" she said.

When looking back, Adame said it brings tears to her eyes to see how far she's come but recognizes the struggle was worth it.

""It's a big accomplishment to be able to climb the ladder and make it,"" she said.
"
Missing 1-year-old girl may be endangered after 'suspicious' death in her home,https://abcnews.go.com/US/missing-year-girl-endangered-amid-suspicious-death-home/story?id=67465872,"
A 1-year-old girl is missing and Connecticut authorities fear she may be endangered.

Venessa Morales, 1, was living inside a home where a relative of hers was found dead on Monday night, Ansonia Police Lt. Patrick Lynch told ABC News in a telephone interview on Tuesday.

Local police said in a press release that there is ""an active suspicious death investigation"" in the Ansonia home where Venessa lived.
Police said that while Venessa was not in the home, ""we have not been able to locate her"" since the body was discovered. The FBI is also assisting in the search for the girl.

Authorities were initially called to the house for a welfare check after family members had not been able to contact the Morales family for a couple of days and ""were concerned,"" Lynch said.
Officers arrived at the home before 8 p.m. and found evidence outside that prompted them to force entry, according to authorities.

It was then that they said they found a victim. Authorities would not say how the victim is related to Venessa.

Family members told police the little girl ""was always at the house,"" Lynch said.

Authorities are interviewing Venessa's father as well as family members from both her dad and mom's side, according to Lynch.

Police told ABC New Haven affiliate WTNH that the girl's father is cooperating with authorities.

Authorities are waiting for the medical examiner to determine the official cause and manner of death into the victim.
Ansonia is located about 10 miles west of New Haven.

Venessa has brown hair and brown eyes, police said.

Anyone with information is asked to contact the Ansonia Police Department at 203-735-1885.
"
